user_id,signup_date,country,device_type,traffic_source
6721,2023-05-28,Germany,tablet,google_ads
6722,2023-10-06,Australia,mobile,google_ads
6723,2024-04-04,Germany,mobile,google_ads
6724,2023-07-21,Australia,desktop,google_ads
6725,2023-05-30,Singapore,tablet,referral
6726,2023-12-09,Canada,desktop,referral
6727,2023-08-09,India,desktop,facebook_ads
6728,2024-04-23,UK,mobile,email
6729,2024-03-08,Brazil,tablet,google_ads
6730,2023-01-14,India,tablet,facebook_ads
6731,2023-11-26,Brazil,mobile,organic_search
6732,2023-05-04,Brazil,desktop,organic_search
6733,2024-04-12,US,tablet,referral
6734,2023-09-07,Singapore,mobile,organic_search
6735,2023-07-19,India,tablet,organic_search
6736,2023-06-04,US,desktop,facebook_ads
6737,2023-05-18,UK,mobile,facebook_ads
6738,2023-03-22,Singapore,mobile,email
6739,2023-07-11,Canada,mobile,email
6740,2024-05-08,UK,mobile,direct
6741,2024-03-11,UK,desktop,email
6742,2023-09-16,US,tablet,referral
6743,2024-01-25,US,mobile,email
6744,2024-06-16,Brazil,mobile,organic_search
6745,2024-04-14,Germany,tablet,email
6746,2023-10-20,India,tablet,google_ads
6747,2023-06-23,Australia,desktop,email
6748,2023-10-10,UK,desktop,email
6749,2023-07-02,Canada,mobile,facebook_ads
6750,2023-11-09,Singapore,tablet,referral
6751,2024-05-26,Brazil,mobile,direct
6752,2024-04-20,India,mobile,google_ads
6753,2023-10-18,US,desktop,email
6754,2023-06-29,UK,mobile,referral
6755,2023-10-26,UK,mobile,referral
6756,2023-10-30,Brazil,desktop,organic_search
6757,2023-10-04,India,mobile,facebook_ads
6758,2023-04-03,Brazil,desktop,direct
6759,2023-08-06,US,desktop,referral
6760,2023-02-17,Canada,mobile,email
6761,2023-09-14,Germany,tablet,email
6762,2024-04-18,UK,desktop,organic_search
6763,2023-07-28,Australia,desktop,referral
6764,2023-06-30,US,mobile,email
6765,2023-03-28,India,desktop,direct
6766,2024-01-25,US,tablet,facebook_ads
6767,2023-09-06,US,tablet,facebook_ads
6768,2023-05-07,Brazil,mobile,google_ads
6769,2023-02-07,India,mobile,direct
6770,2023-02-13,Canada,tablet,direct
6771,2023-01-07,Germany,tablet,email
6772,2023-08-11,Brazil,tablet,google_ads
6773,2023-06-25,Australia,desktop,facebook_ads
6774,2024-04-29,Canada,desktop,direct
6775,2023-09-28,India,desktop,referral
6776,2023-08-20,Canada,tablet,google_ads
6777,2023-08-02,Germany,mobile,email
6778,2024-02-21,India,desktop,facebook_ads
6779,2023-07-06,Germany,tablet,email
6780,2023-03-19,Singapore,tablet,direct
6781,2023-06-27,US,desktop,direct
6782,2024-06-13,Germany,tablet,google_ads
6783,2024-01-13,Singapore,desktop,organic_search
6784,2023-02-12,UK,desktop,google_ads
6785,2023-09-02,Singapore,tablet,organic_search
6786,2024-05-01,Germany,mobile,organic_search
6787,2023-09-03,Australia,desktop,direct
6788,2024-01-03,India,tablet,direct
6789,2023-11-03,US,mobile,referral
6790,2024-01-06,Brazil,mobile,direct
6791,2023-09-28,Brazil,tablet,referral
6792,2023-02-24,Australia,desktop,email
6793,2023-01-06,Australia,desktop,email
6794,2023-04-24,Brazil,desktop,facebook_ads
6795,2023-10-05,UK,desktop,google_ads
6796,2023-08-19,UK,tablet,google_ads
6797,2024-03-27,Canada,tablet,google_ads
6798,2023-05-10,India,mobile,direct
6799,2023-09-04,Germany,desktop,organic_search
6800,2023-02-15,UK,tablet,direct
6801,2024-01-18,Singapore,mobile,facebook_ads
6802,2023-02-02,Australia,desktop,referral
6803,2023-03-30,Germany,tablet,organic_search
6804,2023-09-18,US,mobile,facebook_ads
6805,2024-05-20,UK,mobile,referral
6806,2023-03-02,Brazil,tablet,google_ads
6807,2023-10-22,Brazil,desktop,facebook_ads
6808,2023-01-05,US,tablet,direct
6809,2024-03-24,Germany,tablet,facebook_ads
6810,2023-07-04,India,tablet,organic_search
6811,2023-12-20,Australia,desktop,organic_search
6812,2024-05-06,UK,mobile,facebook_ads
6813,2023-06-18,Canada,mobile,direct
6814,2023-01-10,UK,mobile,referral
6815,2023-11-26,Canada,mobile,direct
6816,2023-03-10,Singapore,mobile,direct
6817,2024-04-21,Singapore,tablet,google_ads
6818,2023-11-22,Germany,desktop,google_ads
6819,2023-02-25,Australia,desktop,referral
6820,2023-11-26,UK,mobile,direct
6821,2023-05-08,Canada,tablet,direct
6822,2024-01-19,Singapore,desktop,direct
6823,2024-01-11,Canada,desktop,facebook_ads
6824,2024-05-04,Germany,tablet,google_ads
6825,2023-11-06,UK,desktop,referral
6826,2023-09-04,India,desktop,google_ads
6827,2023-04-26,Canada,tablet,organic_search
6828,2023-07-27,Singapore,tablet,organic_search
6829,2023-08-13,Brazil,tablet,google_ads
6830,2023-06-02,Singapore,tablet,direct
6831,2023-08-10,US,mobile,direct
6832,2024-05-25,Australia,tablet,organic_search
6833,2024-02-12,Brazil,desktop,referral
6834,2023-03-31,US,tablet,facebook_ads
6835,2023-10-27,Germany,tablet,direct
6836,2024-05-10,Singapore,desktop,facebook_ads
6837,2024-02-29,India,desktop,facebook_ads
6838,2023-07-24,Canada,mobile,organic_search
6839,2023-09-23,UK,desktop,organic_search
6840,2023-02-21,US,tablet,organic_search
6841,2023-01-02,Singapore,desktop,referral
6842,2023-05-13,India,tablet,referral
6843,2023-03-21,UK,desktop,organic_search
6844,2023-10-14,India,desktop,google_ads
6845,2023-02-16,Singapore,tablet,referral
6846,2023-08-12,UK,tablet,organic_search
6847,2023-01-01,Australia,desktop,email
6848,2023-11-07,Canada,desktop,email
6849,2023-07-12,Singapore,mobile,organic_search
6850,2024-02-20,India,tablet,direct
6851,2023-05-27,Singapore,desktop,google_ads
6852,2024-01-05,Brazil,mobile,google_ads
6853,2024-06-21,US,desktop,direct
6854,2023-04-23,Germany,mobile,facebook_ads
6855,2023-10-21,Singapore,desktop,google_ads
6856,2023-06-27,Australia,desktop,referral
6857,2023-12-14,Canada,mobile,referral
6858,2023-08-29,Canada,tablet,google_ads
6859,2023-07-27,UK,mobile,referral
6860,2023-01-07,US,desktop,google_ads
6861,2024-03-04,UK,desktop,facebook_ads
6862,2023-01-25,Australia,desktop,facebook_ads
6863,2023-02-18,Australia,tablet,facebook_ads
6864,2024-04-30,Germany,mobile,google_ads
6865,2023-02-01,India,desktop,google_ads
6866,2023-06-15,Australia,tablet,email
6867,2023-07-31,Australia,mobile,facebook_ads
6868,2023-08-12,Brazil,mobile,referral
6869,2023-10-10,US,tablet,direct
6870,2024-05-21,US,desktop,direct
6871,2023-08-17,Germany,mobile,email
6872,2023-08-12,US,tablet,facebook_ads
6873,2023-12-14,Brazil,mobile,referral
6874,2023-05-05,UK,desktop,google_ads
6875,2023-04-03,US,tablet,direct
6876,2023-04-22,UK,desktop,referral
6877,2024-02-03,Brazil,tablet,google_ads
6878,2023-07-18,US,desktop,direct
6879,2023-03-19,US,tablet,referral
6880,2023-10-13,US,desktop,facebook_ads
6881,2023-11-30,Brazil,mobile,direct
6882,2024-02-15,US,tablet,facebook_ads
6883,2023-10-28,Canada,desktop,facebook_ads
6884,2023-07-08,Germany,desktop,organic_search
6885,2023-07-08,Singapore,mobile,organic_search
6886,2024-03-17,Brazil,desktop,email
6887,2024-03-20,Brazil,tablet,email
6888,2023-09-15,Australia,mobile,referral
6889,2024-05-17,Brazil,mobile,organic_search
6890,2023-08-25,Brazil,desktop,organic_search
6891,2024-03-16,Australia,desktop,direct
6892,2023-04-02,Germany,mobile,email
6893,2023-05-15,US,desktop,direct
6894,2023-10-28,Australia,tablet,referral
6895,2024-01-05,Canada,mobile,google_ads
6896,2024-05-18,Australia,tablet,direct
6897,2023-11-29,UK,mobile,email
6898,2024-04-13,Australia,tablet,facebook_ads
6899,2024-03-22,Brazil,mobile,google_ads
6900,2023-06-09,Brazil,tablet,google_ads
6901,2023-06-10,Australia,desktop,facebook_ads
6902,2023-05-09,Australia,tablet,referral
6903,2023-05-21,India,mobile,organic_search
6904,2023-01-22,Brazil,mobile,google_ads
6905,2023-10-28,UK,mobile,facebook_ads
6906,2023-12-02,Brazil,mobile,organic_search
6907,2024-06-13,Brazil,tablet,organic_search
6908,2023-03-01,US,mobile,organic_search
6909,2023-09-27,US,tablet,referral
6910,2023-01-17,UK,tablet,direct
6911,2024-03-22,UK,desktop,direct
6912,2023-03-07,Brazil,tablet,facebook_ads
6913,2024-02-12,India,mobile,organic_search
6914,2023-06-02,Germany,desktop,referral
6915,2024-01-18,Singapore,mobile,referral
6916,2023-06-20,US,mobile,direct
6917,2023-12-03,India,mobile,google_ads
6918,2023-06-02,Brazil,desktop,direct
6919,2023-07-17,Brazil,mobile,email
6920,2024-02-08,India,tablet,google_ads
6921,2023-12-16,India,mobile,google_ads
6922,2023-09-28,India,desktop,organic_search
6923,2023-05-23,US,tablet,email
6924,2023-03-24,India,desktop,direct
6925,2023-04-16,US,tablet,facebook_ads
6926,2024-03-19,Australia,mobile,organic_search
6927,2024-02-05,India,desktop,google_ads
6928,2024-02-01,Brazil,desktop,facebook_ads
6929,2024-03-11,India,desktop,google_ads
6930,2023-05-08,Germany,tablet,referral
6931,2023-08-07,US,desktop,referral
6932,2024-06-07,Australia,tablet,google_ads
6933,2024-05-13,Brazil,mobile,google_ads
6934,2023-02-16,India,desktop,direct
6935,2023-01-01,Germany,desktop,organic_search
6936,2023-01-06,Australia,tablet,facebook_ads
6937,2023-07-08,India,tablet,referral
6938,2024-06-06,Germany,tablet,direct
6939,2024-04-23,Australia,tablet,direct
6940,2024-02-26,UK,desktop,referral
6941,2023-11-05,UK,mobile,referral
6942,2023-11-06,Australia,desktop,email
6943,2023-09-13,Germany,mobile,google_ads
6944,2023-03-23,US,desktop,google_ads
6945,2023-04-29,Canada,mobile,direct
6946,2023-05-11,Germany,desktop,organic_search
6947,2024-06-11,Canada,mobile,organic_search
6948,2023-06-21,India,desktop,referral
6949,2024-06-01,US,desktop,email
6950,2023-05-13,Brazil,mobile,direct
6951,2023-04-02,Germany,mobile,google_ads
6952,2023-01-05,Canada,tablet,facebook_ads
6953,2023-03-12,India,desktop,organic_search
6954,2023-05-31,UK,mobile,referral
6955,2023-01-07,Canada,mobile,organic_search
6956,2023-08-14,Singapore,mobile,direct
6957,2023-04-13,US,tablet,referral
6958,2023-08-21,India,desktop,email
6959,2023-04-08,Singapore,mobile,referral
6960,2023-06-09,Brazil,mobile,email
6961,2024-01-20,India,desktop,email
6962,2023-01-11,US,desktop,referral
6963,2024-05-03,Singapore,tablet,organic_search
6964,2023-01-21,Brazil,mobile,email
6965,2024-04-01,Brazil,desktop,organic_search
6966,2023-01-26,Australia,mobile,direct
6967,2023-12-12,Canada,mobile,organic_search
6968,2023-11-06,India,desktop,organic_search
6969,2024-05-27,Singapore,tablet,google_ads
6970,2023-06-29,Brazil,mobile,facebook_ads
6971,2024-03-10,India,desktop,email
6972,2023-07-15,Canada,mobile,google_ads
6973,2024-05-17,US,tablet,facebook_ads
6974,2024-02-22,Singapore,tablet,direct
6975,2023-10-18,US,desktop,google_ads
6976,2024-03-26,Canada,tablet,google_ads
6977,2023-07-18,Australia,desktop,facebook_ads
6978,2024-04-11,US,desktop,referral
6979,2023-05-24,India,mobile,email
6980,2023-10-05,India,tablet,facebook_ads
6981,2024-06-05,Singapore,desktop,referral
6982,2023-07-20,US,mobile,google_ads
6983,2023-09-17,India,desktop,organic_search
6984,2023-08-26,Australia,mobile,organic_search
6985,2023-05-04,Singapore,tablet,organic_search
6986,2024-01-19,Canada,mobile,direct
6987,2023-03-06,US,mobile,direct
6988,2023-10-15,Australia,tablet,referral
6989,2023-04-13,Germany,mobile,google_ads
6990,2023-03-16,Australia,mobile,google_ads
6991,2024-04-28,India,mobile,referral
6992,2024-06-20,US,desktop,email
6993,2023-04-27,US,tablet,facebook_ads
6994,2023-11-21,Australia,mobile,organic_search
6995,2023-12-18,Brazil,desktop,organic_search
6996,2023-12-27,Australia,desktop,organic_search
6997,2024-06-15,Canada,desktop,organic_search
6998,2024-03-11,Brazil,tablet,google_ads
6999,2023-01-24,Canada,mobile,direct
7000,2024-02-16,Brazil,tablet,organic_search
7001,2024-05-31,Germany,tablet,email
7002,2023-05-18,UK,mobile,email
7003,2024-02-14,Singapore,mobile,organic_search
7004,2023-09-10,US,tablet,referral
7005,2024-02-27,US,mobile,email
7006,2023-05-26,Australia,mobile,referral
7007,2023-07-20,Germany,mobile,google_ads
7008,2023-07-02,UK,tablet,organic_search
7009,2023-04-09,Singapore,mobile,email
7010,2024-04-10,Germany,tablet,direct
7011,2023-04-15,Germany,mobile,google_ads
7012,2023-07-16,Australia,desktop,google_ads
7013,2023-02-03,India,tablet,email
7014,2023-11-30,Brazil,desktop,direct
7015,2024-05-24,US,desktop,direct
7016,2023-08-08,UK,tablet,google_ads
7017,2023-02-01,Singapore,mobile,google_ads
7018,2023-04-17,Canada,desktop,google_ads
7019,2024-05-30,Australia,desktop,organic_search
7020,2024-02-18,India,desktop,facebook_ads
7021,2023-02-28,Germany,desktop,direct
7022,2023-06-26,Australia,tablet,direct
7023,2023-09-17,India,mobile,direct
7024,2023-06-07,Australia,tablet,referral
7025,2023-02-06,Singapore,desktop,email
7026,2023-06-20,India,tablet,direct
7027,2024-02-10,Brazil,tablet,email
7028,2023-03-30,India,desktop,direct
7029,2023-02-25,Singapore,tablet,email
7030,2023-04-16,India,mobile,organic_search
7031,2024-03-10,Australia,mobile,email
7032,2023-04-29,US,desktop,google_ads
7033,2023-01-29,Germany,tablet,facebook_ads
7034,2023-01-19,Brazil,mobile,referral
7035,2023-10-21,Singapore,mobile,direct
7036,2024-03-02,US,tablet,facebook_ads
7037,2024-03-10,Australia,mobile,organic_search
7038,2024-03-18,Australia,mobile,direct
7039,2023-03-20,Australia,desktop,email
7040,2023-03-09,Germany,desktop,organic_search
7041,2024-05-09,Canada,desktop,referral
7042,2024-04-25,Brazil,desktop,referral
7043,2024-03-27,India,mobile,email
7044,2023-02-01,Australia,desktop,referral
7045,2023-09-26,Singapore,mobile,email
7046,2024-06-17,Brazil,mobile,google_ads
7047,2023-11-05,Germany,tablet,referral
7048,2023-03-17,Brazil,desktop,referral
7049,2024-02-16,US,mobile,referral
7050,2023-04-25,Canada,desktop,facebook_ads
7051,2024-01-26,UK,tablet,organic_search
7052,2023-03-20,India,mobile,email
7053,2023-01-04,Singapore,desktop,direct
7054,2023-10-17,US,tablet,google_ads
7055,2023-10-17,Singapore,tablet,organic_search
7056,2023-03-14,Germany,mobile,google_ads
7057,2024-03-26,Singapore,tablet,organic_search
7058,2024-05-23,Canada,desktop,facebook_ads
7059,2023-07-07,India,desktop,direct
7060,2023-02-08,Singapore,mobile,organic_search
7061,2023-09-02,Australia,desktop,direct
7062,2024-02-23,UK,desktop,facebook_ads
7063,2023-04-03,Singapore,tablet,direct
7064,2023-05-20,Brazil,tablet,email
7065,2023-07-26,Australia,desktop,google_ads
7066,2023-02-13,Singapore,tablet,direct
7067,2024-02-23,US,tablet,referral
7068,2023-04-05,US,tablet,facebook_ads
7069,2023-03-24,Germany,desktop,direct
7070,2023-05-13,India,mobile,referral
7071,2023-01-10,UK,tablet,google_ads
7072,2024-06-19,UK,mobile,organic_search
7073,2024-04-07,US,tablet,referral
7074,2024-01-10,Australia,desktop,referral
7075,2023-10-12,Australia,tablet,email
7076,2024-02-17,Brazil,tablet,organic_search
7077,2023-09-23,US,mobile,email
7078,2023-12-03,Australia,tablet,google_ads
7079,2024-01-06,Brazil,tablet,referral
7080,2023-12-16,Canada,mobile,organic_search
7081,2023-10-15,Canada,desktop,referral
7082,2024-06-05,UK,mobile,referral
7083,2023-06-28,Brazil,tablet,organic_search
7084,2023-03-06,US,mobile,referral
7085,2023-06-20,Brazil,desktop,facebook_ads
7086,2024-03-09,Brazil,desktop,email
7087,2023-09-20,Canada,tablet,google_ads
7088,2024-06-12,UK,mobile,referral
7089,2023-01-13,Canada,mobile,facebook_ads
7090,2024-04-13,Australia,mobile,facebook_ads
7091,2024-05-06,Germany,tablet,email
7092,2024-03-19,Australia,mobile,referral
7093,2024-05-07,Singapore,tablet,facebook_ads
7094,2023-04-16,India,desktop,organic_search
7095,2023-09-05,Australia,mobile,referral
7096,2023-01-24,Canada,desktop,facebook_ads
7097,2023-11-28,US,desktop,referral
7098,2023-03-10,Singapore,mobile,organic_search
7099,2023-10-18,India,tablet,facebook_ads
7100,2024-06-21,Brazil,mobile,referral
7101,2023-02-23,Singapore,tablet,facebook_ads
7102,2023-09-26,UK,tablet,email
7103,2023-06-28,Singapore,mobile,google_ads
7104,2023-06-08,Australia,desktop,organic_search
7105,2024-01-11,Germany,mobile,email
7106,2024-03-07,Singapore,mobile,google_ads
7107,2024-01-27,Singapore,tablet,direct
7108,2024-06-05,Australia,desktop,google_ads
7109,2023-09-24,Singapore,mobile,google_ads
7110,2023-06-12,India,tablet,email
7111,2023-03-19,Canada,tablet,facebook_ads
7112,2023-02-05,Australia,desktop,facebook_ads
7113,2023-02-12,Australia,desktop,organic_search
7114,2023-11-14,Canada,tablet,organic_search
7115,2023-05-05,Australia,tablet,organic_search
7116,2023-04-04,Brazil,desktop,email
7117,2024-03-24,Australia,tablet,direct
7118,2024-04-05,India,tablet,facebook_ads
7119,2023-02-23,Germany,tablet,organic_search
7120,2024-03-16,India,desktop,facebook_ads
7121,2024-03-26,US,mobile,organic_search
7122,2023-05-22,Australia,mobile,email
7123,2024-06-11,Australia,desktop,referral
7124,2024-02-28,US,tablet,organic_search
7125,2023-02-21,US,mobile,referral
7126,2023-08-28,Canada,tablet,organic_search
7127,2023-11-29,Australia,tablet,facebook_ads
7128,2023-05-18,UK,desktop,organic_search
7129,2023-10-15,Germany,tablet,referral
7130,2024-05-12,US,desktop,email
7131,2024-05-10,Canada,mobile,referral
7132,2023-06-09,Brazil,desktop,facebook_ads
7133,2023-01-21,Brazil,mobile,direct
7134,2023-05-28,Singapore,desktop,google_ads
7135,2024-03-14,Canada,desktop,google_ads
7136,2023-02-19,India,mobile,direct
7137,2024-03-24,Germany,mobile,referral
7138,2023-12-02,Germany,tablet,organic_search
7139,2024-05-17,Canada,desktop,facebook_ads
7140,2023-01-08,Brazil,mobile,referral
7141,2023-08-30,Germany,mobile,referral
7142,2023-03-12,Brazil,desktop,facebook_ads
7143,2023-08-21,Australia,mobile,organic_search
7144,2023-03-10,Germany,tablet,organic_search
7145,2024-03-27,Singapore,tablet,facebook_ads
7146,2023-04-06,Brazil,desktop,direct
7147,2023-04-29,Germany,tablet,direct
7148,2024-05-25,Brazil,tablet,referral
7149,2023-04-10,US,desktop,organic_search
7150,2024-04-04,Brazil,mobile,direct
7151,2024-05-11,Brazil,mobile,organic_search
7152,2023-12-26,Australia,tablet,google_ads
7153,2024-02-10,US,tablet,organic_search
7154,2023-12-04,US,desktop,email
7155,2024-01-24,Canada,mobile,direct
7156,2024-03-16,Germany,mobile,google_ads
7157,2024-03-14,India,desktop,organic_search
7158,2023-07-10,India,desktop,google_ads
7159,2023-07-02,US,desktop,direct
7160,2023-04-04,UK,desktop,referral
7161,2023-05-26,Brazil,desktop,referral
7162,2023-10-10,Australia,mobile,organic_search
7163,2024-01-10,Germany,desktop,direct
7164,2023-11-03,Germany,desktop,referral
7165,2023-10-17,UK,mobile,facebook_ads
7166,2023-12-17,Australia,tablet,email
7167,2023-08-20,US,tablet,google_ads
7168,2023-12-11,Canada,mobile,google_ads
7169,2023-02-22,Brazil,mobile,email
7170,2024-01-07,US,desktop,facebook_ads
7171,2023-03-22,Canada,tablet,email
7172,2023-09-28,US,tablet,email
7173,2023-09-22,Germany,mobile,facebook_ads
7174,2023-04-30,Brazil,desktop,google_ads
7175,2023-07-22,Germany,mobile,google_ads
7176,2024-01-12,Singapore,mobile,facebook_ads
7177,2023-10-26,Germany,tablet,direct
7178,2023-06-20,Brazil,mobile,referral
7179,2023-08-19,Germany,mobile,email
7180,2023-03-31,Singapore,mobile,email
7181,2024-06-12,Brazil,tablet,facebook_ads
7182,2023-07-04,Canada,tablet,google_ads
7183,2024-01-06,Singapore,mobile,referral
7184,2023-08-30,India,tablet,direct
7185,2023-03-13,US,tablet,direct
7186,2023-04-18,UK,desktop,email
7187,2023-11-22,India,mobile,google_ads
7188,2023-12-15,UK,mobile,facebook_ads
7189,2023-11-22,Singapore,desktop,direct
7190,2023-05-09,India,desktop,organic_search
7191,2023-03-17,India,mobile,facebook_ads
7192,2023-09-22,UK,desktop,organic_search
7193,2024-03-19,Brazil,tablet,google_ads
7194,2023-01-09,Germany,desktop,facebook_ads
7195,2024-02-24,India,desktop,direct
7196,2023-04-07,US,desktop,direct
7197,2023-10-25,UK,mobile,facebook_ads
7198,2023-10-18,Canada,desktop,facebook_ads
7199,2024-02-18,Germany,desktop,facebook_ads
7200,2024-05-03,US,desktop,referral
7201,2023-09-23,India,mobile,direct
7202,2023-07-18,Germany,mobile,facebook_ads
7203,2023-06-14,Germany,desktop,organic_search
7204,2023-10-12,Canada,tablet,organic_search
7205,2023-03-02,Canada,mobile,email
7206,2024-05-24,Germany,desktop,referral
7207,2023-06-26,US,mobile,google_ads
7208,2024-03-04,Canada,tablet,google_ads
7209,2023-08-27,Germany,tablet,organic_search
7210,2023-06-10,Germany,tablet,email
7211,2024-05-29,Canada,mobile,organic_search
7212,2024-03-20,Singapore,mobile,google_ads
7213,2023-06-02,Canada,desktop,google_ads
7214,2024-05-02,India,mobile,google_ads
7215,2023-12-07,Canada,mobile,email
7216,2023-01-06,Australia,desktop,referral
7217,2024-01-21,Singapore,desktop,email
7218,2023-12-30,US,desktop,email
7219,2024-03-27,Singapore,mobile,referral
7220,2023-02-19,Australia,desktop,email
7221,2023-01-01,Brazil,desktop,google_ads
7222,2024-03-17,India,mobile,direct
7223,2023-06-14,US,mobile,referral
7224,2023-11-11,UK,tablet,facebook_ads
7225,2023-05-09,Australia,tablet,organic_search
7226,2023-09-13,Australia,mobile,referral
7227,2024-04-19,India,mobile,google_ads
7228,2023-07-08,UK,mobile,email
7229,2024-03-15,India,desktop,email
7230,2023-10-31,Germany,mobile,organic_search
7231,2023-04-21,Australia,tablet,google_ads
7232,2024-02-26,UK,tablet,email
7233,2023-02-25,UK,tablet,referral
7234,2023-05-17,India,mobile,direct
7235,2023-03-26,US,tablet,direct
7236,2023-09-03,Germany,mobile,email
7237,2023-02-02,Germany,mobile,direct
7238,2024-03-23,India,desktop,google_ads
7239,2023-10-09,Brazil,mobile,direct
7240,2024-02-25,UK,tablet,email
7241,2024-02-24,India,tablet,email
7242,2023-12-29,US,mobile,google_ads
7243,2023-06-24,Australia,desktop,google_ads
7244,2023-05-11,India,mobile,email
7245,2024-06-14,India,tablet,organic_search
7246,2023-09-27,US,tablet,google_ads
7247,2023-08-27,Germany,mobile,facebook_ads
7248,2023-03-09,Canada,tablet,facebook_ads
7249,2023-03-01,Germany,desktop,google_ads
7250,2024-04-27,Singapore,tablet,email
7251,2023-11-24,Singapore,desktop,direct
7252,2024-01-13,Brazil,tablet,referral
7253,2023-11-02,Germany,tablet,organic_search
7254,2023-05-28,Australia,tablet,email
7255,2023-03-01,UK,tablet,organic_search
7256,2023-08-02,India,tablet,email
7257,2024-02-05,Canada,tablet,email
7258,2023-03-08,India,desktop,organic_search
7259,2023-07-03,Canada,desktop,referral
7260,2024-02-23,US,mobile,direct
7261,2023-03-26,Germany,tablet,email
7262,2023-01-20,Australia,desktop,facebook_ads
7263,2023-12-07,US,mobile,direct
7264,2023-05-27,Canada,mobile,organic_search
7265,2024-04-09,Australia,tablet,facebook_ads
7266,2024-04-25,US,desktop,facebook_ads
7267,2023-09-30,Germany,mobile,facebook_ads
7268,2023-01-15,Brazil,tablet,referral
7269,2023-08-05,Canada,tablet,google_ads
7270,2023-05-21,India,tablet,email
7271,2023-02-02,US,desktop,facebook_ads
7272,2023-05-21,Australia,tablet,direct
7273,2023-12-21,Germany,tablet,google_ads
7274,2023-07-09,UK,tablet,google_ads
7275,2023-03-11,US,tablet,direct
7276,2024-03-30,Singapore,tablet,google_ads
7277,2024-05-19,Singapore,tablet,facebook_ads
7278,2023-09-09,Australia,desktop,organic_search
7279,2023-05-20,US,desktop,email
7280,2024-01-23,Germany,mobile,referral
7281,2023-02-19,Singapore,mobile,referral
7282,2023-07-15,UK,tablet,email
7283,2023-02-04,UK,desktop,direct
7284,2023-04-30,Germany,mobile,google_ads
7285,2023-01-15,Canada,mobile,direct
7286,2023-09-21,Singapore,tablet,referral
7287,2023-07-19,Australia,desktop,organic_search
7288,2024-03-30,Brazil,tablet,direct
7289,2023-10-28,US,desktop,email
7290,2023-12-25,US,desktop,organic_search
7291,2024-03-17,Australia,desktop,organic_search
7292,2024-04-26,Canada,desktop,google_ads
7293,2023-12-07,Canada,desktop,referral
7294,2024-04-05,Canada,desktop,direct
7295,2024-02-12,Australia,desktop,facebook_ads
7296,2023-11-17,Brazil,mobile,organic_search
7297,2023-04-17,Australia,mobile,email
7298,2023-08-10,Brazil,tablet,facebook_ads
7299,2024-04-30,UK,mobile,facebook_ads
7300,2023-07-16,Singapore,mobile,facebook_ads
7301,2024-04-09,Germany,tablet,email
7302,2024-02-08,Singapore,tablet,referral
7303,2023-07-22,US,mobile,organic_search
7304,2023-04-11,Brazil,mobile,organic_search
7305,2023-06-12,Canada,desktop,facebook_ads
7306,2024-05-20,Canada,desktop,email
7307,2023-09-13,Germany,desktop,email
7308,2024-02-15,Canada,mobile,organic_search
7309,2023-05-18,Australia,tablet,facebook_ads
7310,2024-04-10,Brazil,tablet,organic_search
7311,2023-06-30,Germany,tablet,facebook_ads
7312,2023-02-08,US,mobile,referral
7313,2023-10-24,Australia,tablet,direct
7314,2023-11-01,UK,desktop,facebook_ads
7315,2023-12-18,UK,tablet,organic_search
7316,2023-09-17,US,tablet,direct
7317,2024-05-16,US,desktop,direct
7318,2023-12-28,Canada,tablet,facebook_ads
7319,2023-11-26,India,mobile,facebook_ads
7320,2023-01-21,UK,desktop,referral
7321,2024-03-02,Canada,tablet,facebook_ads
7322,2024-04-10,US,tablet,referral
7323,2024-03-23,Germany,tablet,facebook_ads
7324,2023-09-26,Germany,tablet,referral
7325,2023-10-31,Brazil,desktop,facebook_ads
7326,2023-04-17,Brazil,desktop,email
7327,2023-03-12,India,tablet,email
7328,2024-02-12,Canada,tablet,facebook_ads
7329,2023-01-11,Brazil,tablet,direct
7330,2024-04-28,Brazil,desktop,referral
7331,2023-09-03,Singapore,mobile,google_ads
7332,2023-05-05,Germany,tablet,direct
7333,2023-10-02,Singapore,tablet,email
7334,2023-12-17,Australia,desktop,google_ads
7335,2023-07-27,UK,tablet,google_ads
7336,2023-03-12,US,tablet,google_ads
7337,2023-12-13,UK,mobile,direct
7338,2023-08-05,UK,desktop,facebook_ads
7339,2023-08-28,Australia,mobile,google_ads
7340,2024-03-28,Germany,mobile,referral
7341,2023-06-05,Australia,desktop,facebook_ads
7342,2023-03-04,Canada,desktop,organic_search
7343,2023-02-28,India,mobile,direct
7344,2023-11-04,UK,mobile,facebook_ads
7345,2023-12-10,Brazil,mobile,direct
7346,2024-05-10,Singapore,tablet,email
7347,2023-02-27,India,mobile,referral
7348,2023-07-12,Australia,tablet,email
7349,2024-03-18,Singapore,tablet,referral
7350,2023-04-17,UK,desktop,facebook_ads
7351,2024-06-17,India,mobile,referral
7352,2024-02-26,US,mobile,direct
7353,2023-10-29,US,desktop,email
7354,2023-10-03,Canada,desktop,email
7355,2024-03-10,Brazil,tablet,direct
7356,2023-11-09,Germany,mobile,organic_search
7357,2023-09-11,US,desktop,direct
7358,2023-02-26,India,desktop,facebook_ads
7359,2024-03-23,UK,mobile,facebook_ads
7360,2023-11-20,Singapore,tablet,facebook_ads
7361,2023-03-09,Canada,mobile,direct
